"DateTime","Volume (24h)"
"2017-08-18 03:00:00",5850299904
"2017-08-20 03:00:00",8815660032
"2017-08-22 03:00:00",8399569920
"2017-08-24 03:00:00",7502230016
"2017-08-26 03:00:00",4366419968
"2017-08-28 03:00:00",4942949888
"2017-08-30 03:00:00",6228210176
"2017-09-01 03:00:00",5343719936
"2017-09-03 03:00:00",8549033472
"2017-09-05 03:00:00",8387929600
"2017-09-07 03:00:00",6372214784
"2017-09-09 03:00:00",7675353600
"2017-09-11 03:00:00",4418566144
"2017-09-13 03:00:00",4801362944
"2017-09-15 03:00:00",6567738880
"2017-09-17 03:00:00",4540605440
"2017-09-19 03:00:00",5174393856
"2017-09-21 03:00:00",3197688320
"2017-09-23 03:00:00",2840860160
"2017-09-25 03:00:00",2097712896
"2017-09-27 03:00:00",2570651648
"2017-09-29 03:00:00",4319234560
"2017-10-01 03:00:00",2786199808
"2017-10-03 03:00:00",3106045184
"2017-10-05 03:00:00",2510280704
"2017-10-07 03:00:00",2394834688
"2017-10-09 03:00:00",3159786240
"2017-10-11 03:00:00",3462258176
"2017-10-13 03:00:00",5203909632
"2017-10-15 03:00:00",3610716416
"2017-10-17 03:00:00",5073084416
"2017-10-19 03:00:00",5044578304
"2017-10-21 03:00:00",4357414400
"2017-10-23 03:00:00",3651247360
"2017-10-25 03:00:00",5410519552
"2017-10-27 03:00:00",3282238464
"2017-10-29 03:00:00",3232251136
"2017-10-31 02:00:00",3818739200
"2017-11-02 02:00:00",5961729536
"2017-11-04 02:00:00",7559247360
"2017-11-06 02:00:00",4843650048
"2017-11-08 02:00:00",5040909824
"2017-11-10 02:00:00",7048676352
"2017-11-12 02:00:00",14087428096
"2017-11-14 02:00:00",14863025152
"2017-11-16 02:00:00",8288302080
"2017-11-18 02:00:00",11315221504
"2017-11-20 02:00:00",7922857984
"2017-11-22 02:00:00",9219906560
"2017-11-24 02:00:00",13444281344
"2017-11-26 02:00:00",11014281216
"2017-11-28 02:00:00",12939994112
"2017-11-30 02:00:00",24278384640
"2017-12-02 02:00:00",13477820416
"2017-12-04 02:00:00",13981987840
"2017-12-06 02:00:00",15672337408
"2017-12-08 02:00:00",30173585408
"2017-12-10 02:00:00",25167534080
"2017-12-12 02:00:00",23525392384
"2017-12-14 02:00:00",33210693632
"2017-12-16 02:00:00",33449152512
"2017-12-18 02:00:00",29563117568
"2017-12-20 02:00:00",44539883520
"2017-12-22 02:00:00",42199707648
"2017-12-24 02:00:00",32745070592
"2017-12-26 02:00:00",25785724928
"2017-12-28 02:00:00",29451694080
"2017-12-30 02:00:00",37190664192
"2018-01-01 02:00:00",31416518656
"2018-01-03 02:00:00",43249201152
"2018-01-05 02:00:00",67713847296
"2018-01-07 02:00:00",48035467264
"2018-01-09 02:00:00",50421280768
"2018-01-11 02:00:00",53713485824
"2018-01-13 02:00:00",36942569472
"2018-01-15 02:00:00",33718431744
"2018-01-17 02:00:00",57925136384
"2018-01-19 02:00:00",49456119808
"2018-01-21 02:00:00",36185837568
"2018-01-23 02:00:00",32600068096
"2018-01-25 02:00:00",29847877632
"2018-01-27 02:00:00",29008248832
"2018-01-29 02:00:00",26412380160
"2018-01-31 02:00:00",25147754496
"2018-02-02 02:00:00",28487213056
"2018-02-04 02:00:00",23294361600
"2018-02-06 02:00:00",26410778624
"2018-02-08 02:00:00",25514647552
"2018-02-10 02:00:00",19837898752
"2018-02-12 02:00:00",19457486848
"2018-02-14 02:00:00",16896848896
"2018-02-16 02:00:00",25032452096
"2018-02-18 02:00:00",22385408000
"2018-02-20 02:00:00",19399817216
"2018-02-22 02:00:00",23367251968
"2018-02-24 02:00:00",20573513728
"2018-02-26 02:00:00",15180637184
"2018-02-28 02:00:00",17899302912
"2018-03-02 02:00:00",18292068352
"2018-03-04 02:00:00",16394948608
"2018-03-06 02:00:00",17893974016
"2018-03-08 02:00:00",21073948672
"2018-03-10 02:00:00",21059457024
"2018-03-12 02:00:00",14976182272
"2018-03-14 02:00:00",13878729728
"2018-03-16 02:00:00",16623182848
"2018-03-18 02:00:00",10908431360
"2018-03-20 02:00:00",18053300224
"2018-03-22 02:00:00",16237137920
"2018-03-24 02:00:00",17459968000
"2018-03-26 03:00:00",11944108032
"2018-03-28 03:00:00",14687452160
"2018-03-30 03:00:00",16378446848
"2018-04-01 03:00:00",11311711232
"2018-04-03 03:00:00",11134631936
"2018-04-05 03:00:00",12756321280
"2018-04-07 03:00:00",9800367104
"2018-04-09 03:00:00",9043139584
"2018-04-11 03:00:00",10846143488
"2018-04-13 03:00:00",24979789824
"2018-04-15 03:00:00",14822450176
"2018-04-17 03:00:00",16009713664
"2018-04-19 03:00:00",18786093056
"2018-04-21 03:00:00",26496778240
"2018-04-23 03:00:00",21230065664
"2018-04-25 03:00:00",35707777024
"2018-04-27 03:00:00",28180912128
"2018-04-29 03:00:00",25972115456
"2018-05-01 03:00:00",30800865280
"2018-05-03 03:00:00",25080881152
"2018-05-05 03:00:00",26817437696
"2018-05-07 03:00:00",25044385792
"2018-05-09 03:00:00",23231057920
"2018-05-11 03:00:00",22486462464
"2018-05-13 03:00:00",25163669504
"2018-05-15 03:00:00",24148654080
"2018-05-17 03:00:00",21131931648
"2018-05-19 03:00:00",18786744320
"2018-05-21 03:00:00",16875702272
"2018-05-23 03:00:00",16091222016
"2018-05-25 03:00:00",20307857408
"2018-05-27 03:00:00",12889075712
"2018-05-29 03:00:00",16659800064
"2018-05-31 03:00:00",16431029248
"2018-06-02 03:00:00",15590742016
"2018-06-04 03:00:00",16615163904
"2018-06-06 03:00:00",16332468224
"2018-06-08 03:00:00",14837116928
"2018-06-10 03:00:00",12492304384
"2018-06-12 03:00:00",15842665472
"2018-06-14 03:00:00",16305951744
"2018-06-16 03:00:00",13145126912
"2018-06-18 03:00:00",9599320064
"2018-06-20 03:00:00",13264679936
"2018-06-22 03:00:00",11499451392
"2018-06-24 03:00:00",11701473280
"2018-06-26 03:00:00",18264672256
"2018-06-28 03:00:00",10640192512
"2018-06-30 03:00:00",12472551424
"2018-07-02 03:00:00",15038041088
"2018-07-04 03:00:00",15564372992
"2018-07-06 03:00:00",16080091136
"2018-07-08 03:00:00",12176983040
"2018-07-10 03:00:00",12326258688
"2018-07-12 03:00:00",12052092928
"2018-07-14 03:00:00",11931593728
"2018-07-16 03:00:00",10298556416
"2018-07-18 03:00:00",18245163008
"2018-07-20 03:00:00",16560726016
"2018-07-22 03:00:00",11775197184
"2018-07-24 03:00:00",14799787008
"2018-07-26 03:00:00",17537720320
"2018-07-28 03:00:00",16179419136
"2018-07-30 03:00:00",13078498304
"2018-08-01 03:00:00",15398085549.03
"2018-08-03 03:00:00",12435726230.71
"2018-08-05 03:00:00",12103007752.44
"2018-08-07 03:00:00",11672704696.56
"2018-08-09 03:00:00",15595461702.61
"2018-08-11 03:00:00",13187802320.99
"2018-08-13 03:00:00",14763847222.89
"2018-08-15 03:00:00",15546976807.53
"2018-08-17 03:00:00",12752030940.86
"2018-08-19 03:00:00",13669597748.39
"2018-08-21 03:00:00",11373659455.03
"2018-08-23 03:00:00",13290211072.08
"2018-08-25 03:00:00",12004427637.9
"2018-08-27 03:00:00",9673622662.73
"2018-08-29 03:00:00",13673100367.33
"2018-08-31 03:00:00",12861639083.44
"2018-09-02 03:00:00",13174388392.35
"2018-09-04 03:00:00",12071737953.36
"2018-09-06 03:00:00",17856404670.96
"2018-09-08 03:00:00",12671676559.15
"2018-09-10 03:00:00",11121511414.58
"2018-09-12 03:00:00",11280664804.74
"2018-09-14 03:00:00",13719770142.05
"2018-09-16 03:00:00",10216043138.07
"2018-09-18 03:00:00",12529754718.32
"2018-09-20 03:00:00",12599282347.65
"2018-09-22 03:00:00",24211812354.56
"2018-09-24 03:00:00",13862892963.94
"2018-09-26 03:00:00",16209845559.4
"2018-09-28 03:00:00",16227365506.59
"2018-09-30 03:00:00",15186966539.45
"2018-10-02 03:00:00",14482727709.97
"2018-10-04 03:00:00",13317684588.09
"2018-10-06 03:00:00",11952121420.64
"2018-10-08 03:00:00",11557426733.33
"2018-10-10 03:00:00",11078491698.46
"2018-10-12 03:00:00",16305029483.08
"2018-10-14 03:00:00",9320114380.49
"2018-10-16 03:00:00",22241976013.37
"2018-10-18 03:00:00",12202797371.5
"2018-10-20 03:00:00",10420362238.06
"2018-10-22 03:00:00",9942520526.42
"2018-10-24 03:00:00",10556706205.05
"2018-10-26 03:00:00",8992023493.23
"2018-10-28 03:00:00",9349406809.37
"2018-10-30 02:00:00",11886887686.49
"2018-11-01 02:00:00",11463369386.39
"2018-11-03 02:00:00",12007302520.72
"2018-11-05 02:00:00",14211012397.87
"2018-11-07 02:00:00",15498325079.73
"2018-11-09 02:00:00",14136987663.14
"2018-11-11 02:00:00",11431610535.31
"2018-11-13 02:00:00",13010866246.88
"2018-11-15 02:00:00",21717252171.29
"2018-11-17 02:00:00",15443789910.77
"2018-11-19 02:00:00",13385680271.18
"2018-11-21 02:00:00",24209900472.9
"2018-11-23 02:00:00",13225770449.67
"2018-11-25 02:00:00",13871091783.09
"2018-11-27 02:00:00",18625779631.97
"2018-11-29 02:00:00",20292726471.29
"2018-12-01 02:00:00",16736131821.27
"2018-12-03 02:00:00",14163045275.11
"2018-12-05 02:00:00",13654973838.26
"2018-12-07 02:00:00",16201658770
"2018-12-09 02:00:00",14818260802.36
"2018-12-11 02:00:00",13439441377.26
"2018-12-13 02:00:00",11280164965.85
"2018-12-15 02:00:00",11613525693.29
"2018-12-17 02:00:00",10451759325.59
"2018-12-19 02:00:00",17696193889.42
"2018-12-21 02:00:00",26728184543.26
"2018-12-23 02:00:00",17008730918.04
"2018-12-25 02:00:00",25864885114.14
"2018-12-27 02:00:00",17212043187.34
"2018-12-29 02:00:00",18394389716.15
"2018-12-31 02:00:00",14739270709
"2019-01-02 02:00:00",13344108770.37
"2019-01-04 02:00:00",14086272722.41
"2019-01-06 02:00:00",16819459470.85
"2019-01-08 02:00:00",16043399832.34
"2019-01-10 02:00:00",15685761824.72
"2019-01-12 02:00:00",16889704504.34
"2019-01-14 02:00:00",14358194396.64
"2019-01-16 02:00:00",16593613039.91
"2019-01-18 02:00:00",16665636112.61
"2019-01-20 02:00:00",16988506302.51
"2019-01-22 02:00:00",14727787568.59
"2019-01-24 02:00:00",15448980922.31
"2019-01-26 02:00:00",15352015883.43
"2019-01-28 02:00:00",16687111036.75
"2019-01-30 02:00:00",17458608433.75
"2019-02-01 02:00:00",17195336439.88
"2019-02-03 02:00:00",15388407404.85
"2019-02-05 02:00:00",15766148590.72
"2019-02-07 02:00:00",16887950117.44
"2019-02-09 02:00:00",24310668849.38
"2019-02-11 02:00:00",20097521326.44
"2019-02-13 02:00:00",20245229108.38
"2019-02-15 02:00:00",19400197992.29
"2019-02-17 02:00:00",18370934200.05
"2019-02-19 02:00:00",32710091806.2
"2019-02-21 02:00:00",29027715694.85
"2019-02-23 02:00:00",24619942535.17
"2019-02-25 02:00:00",38387016672.76
"2019-02-27 02:00:00",25941562975.51
"2019-03-01 02:00:00",27054067754.58
"2019-03-03 02:00:00",23588484426.06
"2019-03-05 02:00:00",28634418362.99
"2019-03-07 02:00:00",30453421175.41
"2019-03-09 02:00:00",33191205926.34
"2019-03-11 02:00:00",30680023336.25
"2019-03-13 02:00:00",31085108270.74
"2019-03-15 02:00:00",32929303498.32
"2019-03-17 02:00:00",32681086285.33
"2019-03-19 02:00:00",31622052175.63
"2019-03-21 02:00:00",33511854508.58
"2019-03-23 02:00:00",29981972885.27
"2019-03-25 02:00:00",29921125698.77
"2019-03-27 02:00:00",34050895465.5
"2019-03-29 02:00:00",30890758979.41
"2019-03-31 02:00:00",33185593890.96
"2019-04-02 03:00:00",33767676132.55
"2019-04-04 03:00:00",87070782030.91
"2019-04-06 03:00:00",56393137257.76
"2019-04-08 03:00:00",57256577321.55
"2019-04-10 03:00:00",50581540548.13
"2019-04-12 03:00:00",59235989496.62
"2019-04-14 03:00:00",37302522280.09
"2019-04-16 03:00:00",44501452474.67
"2019-04-18 03:00:00",40572366661.26
"2019-04-20 03:00:00",45330990910.77
"2019-04-22 03:00:00",45089833285.3
"2019-04-24 03:00:00",49992820352.34
"2019-04-26 03:00:00",49153188887.73
"2019-04-28 03:00:00",39347279825.95
"2019-04-30 03:00:00",43639997346.39
"2019-05-02 03:00:00",42518100544.59
"2019-05-04 03:00:00",57862248571.2
"2019-05-06 03:00:00",44970788075.22
"2019-05-08 03:00:00",56208945718.23
"2019-05-10 03:00:00",48513450532.8
"2019-05-12 03:00:00",93117525240.5
"2019-05-14 03:00:00",84401718219.96
"2019-05-16 03:00:00",94944471505.64
"2019-05-18 03:00:00",106114176365.29
"2019-05-20 03:00:00",86924304504.74
"2019-05-22 03:00:00",79660068430.14
"2019-05-24 03:00:00",74344442445.08
"2019-05-26 03:00:00",67590272374.66
"2019-05-28 03:00:00",94150561814.07
"2019-05-30 03:00:00",80022506327.31
"2019-06-01 03:00:00",85902727151.23
"2019-06-03 03:00:00",68552329624.79
"2019-06-05 03:00:00",84047373489.83
"2019-06-07 03:00:00",66150805492.17
"2019-06-09 03:00:00",57554360136.11
"2019-06-11 03:00:00",65672989285.14
"2019-06-13 03:00:00",65942939204.01
"2019-06-15 03:00:00",66232827773.08
"2019-06-17 03:00:00",76530317501.5
"2019-06-19 03:00:00",54163293705
"2019-06-21 03:00:00",57122024129.58
"2019-06-23 03:00:00",97628667921.7
"2019-06-25 03:00:00",63894143297.56
"2019-06-27 03:00:00",135560510481.19
"2019-06-29 03:00:00",102276151758.05
"2019-07-01 03:00:00",85978151092.29
"2019-07-03 03:00:00",93049419137.53
"2019-07-05 03:00:00",77166414037.98
"2019-07-07 03:00:00",64319958505.82
"2019-07-09 03:00:00",71284000103.44
"2019-07-11 03:00:00",100284818510.72
"2019-07-13 03:00:00",71447440334.21
"2019-07-15 03:00:00",71763929239.68
"2019-07-17 03:00:00",77730597327.4
"2019-07-19 03:00:00",79976217332.47
"2019-07-21 03:00:00",64464014670.54
"2019-07-23 03:00:00",53405046567.6
"2019-07-25 03:00:00",58686111796.24
"2019-07-27 03:00:00",47472336235.21
"2019-07-29 03:00:00",45281903903.39
"2019-07-31 03:00:00",45334184824
"2019-08-02 03:00:00",52056416146.22
"2019-08-04 03:00:00",47437208126.55
"2019-08-06 03:00:00",69996181944.44
"2019-08-08 03:00:00",63225110461.04
"2019-08-10 03:00:00",56418736138.09
"2019-08-12 03:00:00",50011059278.29
"2019-08-14 03:00:00",51187934486.84
"2019-08-16 03:00:00",70590426695.35
"2019-08-18 03:00:00",43057925279.38
"2019-08-20 03:00:00",50179385477.84
"2019-08-22 03:00:00",62321175494.49
"2019-08-24 03:00:00",52169183627.65
"2019-08-26 03:00:00",47021612543.53
"2019-08-28 03:00:00",48271307930.24
"2019-08-30 03:00:00",57478192504.52
"2019-09-01 03:00:00",41292802083.99
"2019-09-03 03:00:00",54787672672.73
"2019-09-05 03:00:00",51540830726.96
"2019-09-07 03:00:00",60854673189.5
"2019-09-09 03:00:00",49257739984.09
"2019-09-11 03:00:00",51027850751.86
"2019-09-13 03:00:00",49208808655.57
"2019-09-15 03:00:00",48236930736.64
"2019-09-17 03:00:00",54257184615.72
"2019-09-19 03:00:00",63307730834.16
"2019-09-21 03:00:00",55000427193.54
"2019-09-23 03:00:00",50020652772.9
"2019-09-25 03:00:00",89540043042.05
"2019-09-27 03:00:00",64866100782.93
"2019-09-29 03:00:00",49521769264.26
"2019-10-01 03:00:00",59824492652.15
"2019-10-03 03:00:00",46323386726.19
"2019-10-05 03:00:00",45701752759.62
"2019-10-07 03:00:00",45576683672.72
"2019-10-09 03:00:00",54602434057.81
"2019-10-11 03:00:00",60798231102.03
"2019-10-13 03:00:00",50264062377.65
"2019-10-15 03:00:00",52906260188.17
"2019-10-17 03:00:00",57766014699.27
"2019-10-19 03:00:00",57480646179.3
"2019-10-21 03:00:00",55093479570.56
"2019-10-23 03:00:00",58330830763.15
"2019-10-25 03:00:00",60204655536.68
"2019-10-27 03:00:00",139892772178.44
"2019-10-29 02:00:00",104082242804.65
"2019-10-31 02:00:00",92322077476.98
"2019-11-02 02:00:00",79799402513.12
"2019-11-04 02:00:00",71828101671.97
"2019-11-06 02:00:00",89143857563.66
"2019-11-08 02:00:00",79574469657.17
"2019-11-10 02:00:00",61294428276.85
"2019-11-12 02:00:00",69350696583.76
"2019-11-14 02:00:00",61510440122.75
"2019-11-16 02:00:00",74577769595.27
"2019-11-18 02:00:00",63309924941.75
"2019-11-20 02:00:00",70924589549.28
"2019-11-22 02:00:00",77641891187.36
"2019-11-24 02:00:00",73459719027.4
"2019-11-26 02:00:00",118878664654.07
"2019-11-28 02:00:00",80818189849.23
"2019-11-30 02:00:00",66908306202.87
"2019-12-02 02:00:00",63018744034.76
"2019-12-04 02:00:00",52458521903.44
"2019-12-06 02:00:00",61707340913.73
"2019-12-08 02:00:00",50596132157.46
"2019-12-10 02:00:00",57807614345.74
"2019-12-12 02:00:00",56806763603.3
"2019-12-14 02:00:00",58949291630.97
"2019-12-16 02:00:00",58736045218.6
"2019-12-18 02:00:00",78801683633.93
"2019-12-20 02:00:00",84641983980.85
"2019-12-22 02:00:00",62625538620.15
"2019-12-24 02:00:00",85922657122.44
"2019-12-26 02:00:00",68496073528.84
"2019-12-28 02:00:00",73863457128.47
"2019-12-30 02:00:00",75108342661.08
"2020-01-01 02:00:00",68967599558.58
"2020-01-03 02:00:00",67968229449.61
"2020-01-05 02:00:00",62858900974.31
"2020-01-07 02:00:00",81914860924.1
"2020-01-09 02:00:00",96417460157.84
"2020-01-11 02:00:00",94863790145.25
"2020-01-13 02:00:00",79886153277.92
"2020-01-15 02:00:00",162337957911.43
"2020-01-17 02:00:00",119393234203.89
"2020-01-19 02:00:00",125135420549.4
"2020-01-21 02:00:00",96638062390.01
"2020-01-23 02:00:00",83729457733.32
"2020-01-25 02:00:00",93144055613.84
"2020-01-27 02:00:00",83531643318.45
"2020-01-29 02:00:00",122588027069.85
"2020-01-31 02:00:00",122010640093.35
"2020-02-02 02:00:00",99860408541.86
"2020-02-04 02:00:00",112517394109.32
"2020-02-06 02:00:00",133658671242.94
"2020-02-08 02:00:00",128147270077.95
"2020-02-10 02:00:00",132255252697.71
"2020-02-12 02:00:00",136829373939.86
"2020-02-14 02:00:00",187532603478.89
"2020-02-16 02:00:00",168384313779.74
"2020-02-18 02:00:00",181054522902.95
"2020-02-20 02:00:00",161625924473.69
"2020-02-22 02:00:00",144600262697.81
"2020-02-24 02:00:00",142014747849.58
"2020-02-26 02:00:00",156156127183.39
"2020-02-28 02:00:00",170640350104.12
"2020-03-01 02:00:00",128935991272.48
"2020-03-03 02:00:00",181440967513.31
"2020-03-05 02:00:00",136172503420.74
"2020-03-07 02:00:00",140565387465.47
"2020-03-09 02:00:00",150783410130.55
"2020-03-11 02:00:00",140897698295.2
"2020-03-13 02:00:00",192950889418.95
"2020-03-15 02:00:00",123571214236.96
"2020-03-17 02:00:00",148892777188.89
"2020-03-19 02:00:00",119539558479.46
"2020-03-21 02:00:00",183017751032.82
"2020-03-23 02:00:00",128959423074.93
"2020-03-25 02:00:00",148529407873.94
"2020-03-27 02:00:00",112475058471.02
"2020-03-29 02:00:00",117045937077.48
"2020-03-31 03:00:00",120067660437.62
"2020-04-02 03:00:00",126724022166.39
"2020-04-04 03:00:00",124769415485.85
"2020-04-06 03:00:00",98481971430.27
"2020-04-08 03:00:00",156245172850.22
"2020-04-10 03:00:00",120237473143.53
"2020-04-12 03:00:00",110211851286.12
"2020-04-14 03:00:00",132520511886.96
"2020-04-16 03:00:00",112732530921.27
"2020-04-18 03:00:00",119998416239.09
"2020-04-20 03:00:00",123894637922.39
"2020-04-22 03:00:00",117930065779.02
"2020-04-24 03:00:00",152276653797.72
"2020-04-26 03:00:00",123817805691.79
"2020-04-28 03:00:00",135841142068.3
"2020-04-30 03:00:00",207212949734.98
"2020-05-02 03:00:00",152203851984.11
"2020-05-04 03:00:00",158942868105.15
"2020-05-06 03:00:00",146222096621.39
"2020-05-08 03:00:00",192153793723.11
"2020-05-10 03:00:00",157002189778.36
"2020-05-12 03:00:00",180381091455.61
"2020-05-14 03:00:00",144038496641.84
"2020-05-16 03:00:00",175747473490.06
"2020-05-18 03:00:00",175747473490.06
"2020-05-20 03:00:00",123941268368.67
"2020-05-22 03:00:00",127145162603.1
"2020-05-24 03:00:00",93777128666.31
"2020-05-26 03:00:00",100229270448.08
"2020-05-28 03:00:00",102051966387.34
"2020-05-30 03:00:00",104192550380.4
"2020-06-01 03:00:00",100985785037.81
"2020-06-03 03:00:00",128183531608.65
"2020-06-05 03:00:00",90069281108.44
"2020-06-07 03:00:00",69886580941.17
"2020-06-09 03:00:00",72334494642.26
"2020-06-11 03:00:00",80033826208.76
"2020-06-13 03:00:00",79566758965.27
"2020-06-15 03:00:00",63470008834.37
"2020-06-17 03:00:00",71434478011.97
"2020-06-19 03:00:00",61269048243.31
"2020-06-21 03:00:00",59369170115.95
"2020-06-23 03:00:00",73492518369.09
"2020-06-25 03:00:00",68954772301.42
"2020-06-27 03:00:00",63599010300.6
"2020-06-29 03:00:00",52156497097.72
"2020-07-01 03:00:00",53952721893.81
"2020-07-03 03:00:00",58063186463.91
"2020-07-05 03:00:00",47020077010.9
"2020-07-07 03:00:00",73479666925.46
"2020-07-09 03:00:00",79860176009.97
"2020-07-11 03:00:00",59283788347.95
"2020-07-13 03:00:00",53578817272.07
"2020-07-15 03:00:00",63158768374.96
"2020-07-17 03:00:00",58293541126.99
"2020-07-19 03:00:00",44970095319
"2020-07-21 03:00:00",49282340770.91
"2020-07-23 03:00:00",59140376978.83
"2020-07-25 03:00:00",62829965757.42
"2020-07-27 03:00:00",80198364054.7
"2020-07-29 03:00:00",101283387275.01
"2020-07-31 03:00:00",84227395800.88
"2020-08-02 03:00:00",102768393729.66
"2020-08-04 03:00:00",84725918471.92
"2020-08-06 03:00:00",90590726287.11
"2020-08-08 03:00:00",98814483385.34
"2020-08-10 03:00:00",73461663443.91
"2020-08-12 03:00:00",109899478616.04
"2020-08-14 03:00:00",121835451295.89
"2020-08-16 03:00:00",103148119966.54
"2020-08-18 03:00:00",115281734292.5
"2020-08-20 03:00:00",106561349405.99
"2020-08-22 03:00:00",110529262939.47
"2020-08-24 03:00:00",76834148022.63
"2020-08-26 03:00:00",107729913774.56
"2020-08-28 03:00:00",97304102328.88
"2020-08-30 03:00:00",81595839844.7
"2020-09-01 03:00:00",99201011088.05
"2020-09-03 03:00:00",136115249524.18
"2020-09-05 03:00:00",140210466280.47
"2020-09-07 03:00:00",164069975000.42
"2020-09-09 03:00:00",138423927251.43
"2020-09-11 03:00:00",223147985654.59
"2020-09-13 03:00:00",149284620904.12
"2020-09-15 03:00:00",142097718959.51
"2020-09-17 03:00:00",129292211243.73
"2020-09-19 03:00:00",122167455145.26
"2020-09-21 03:00:00",103447989188.73
"2020-09-23 03:00:00",97425724479.93
"2020-09-25 03:00:00",95200968853.5
"2020-09-27 03:00:00",79963648755.2
"2020-09-29 03:00:00",92780333922.32
"2020-10-01 03:00:00",80421404805.97
"2020-10-03 03:00:00",97363868224.1
"2020-10-05 03:00:00",70393369351.75
"2020-10-07 03:00:00",97920955450.48
"2020-10-09 03:00:00",91180890837.06
"2020-10-11 03:00:00",78216024243.13
"2020-10-13 03:00:00",88132535313.19
"2020-10-15 03:00:00",75012768221.45
"2020-10-17 03:00:00",80860778559.37
"2020-10-19 03:00:00",58303186795.66
"2020-10-21 03:00:00",86354549691.16
"2020-10-23 03:00:00",102075373669.46
"2020-10-25 03:00:00",73991781846.92
"2020-10-27 02:00:00",103775249657.4
"2020-10-29 02:00:00",103912058771.92
"2020-10-31 02:00:00",91855661090.6
"2020-11-02 02:00:00",65619735261.08
"2020-11-04 02:00:00",87673913518.24
"2020-11-06 02:00:00",134072613937.85
"2020-11-08 02:00:00",143472608351.47
"2020-11-10 02:00:00",119721463533.4
"2020-11-12 02:00:00",112069013048.19
"2020-11-14 02:00:00",116123549333.61
"2020-11-16 02:00:00",92010423015.05
"2020-11-18 02:00:00",144227979733.67
"2020-11-20 02:00:00",136687860550.36
"2020-11-22 02:00:00",199112219933.01
"2020-11-24 02:00:00",223550795321.44
"2020-11-26 02:00:00",226170486858.95
"2020-11-28 02:00:00",182830808552.67
"2020-11-30 02:00:00",146720222075.07
"2020-12-02 02:00:00",232949207786.02
"2020-12-04 02:00:00",142325217110.59
"2020-12-06 02:00:00",121814229906.07
"2020-12-08 02:00:00",112551522266.13
"2020-12-10 02:00:00",152377667948.67
"2020-12-12 02:00:00",121520380485.05
"2020-12-14 02:00:00",105342810142.5
"2020-12-16 02:00:00",110755182869.07
"2020-12-18 02:00:00",279395483914.52
"2020-12-20 02:00:00",161049166154.15
"2020-12-22 02:00:00",188291126666.59
"2020-12-24 02:00:00",225585965492.39
"2020-12-26 02:00:00",185977723498.09
"2020-12-28 02:00:00",261857126362.03
"2020-12-30 02:00:00",199301806904.62
"2021-01-01 02:00:00",167124239672.76
"2021-01-03 02:00:00",232555411727.42
"2021-01-05 02:00:00",174321177974.47
"2021-01-07 02:00:00",164039168270.47
"2021-01-09 02:00:00",177851128738.93
"2021-01-11 02:00:00",184458707534.94
"2021-01-13 02:00:00",155615242438.11
"2021-01-15 02:00:00",132492785124.05
"2021-01-17 02:00:00",135680686064.59
"2021-01-19 02:00:00",110191430518.12
"2021-01-21 02:00:00",152550937127.47
"2021-01-23 02:00:00",158724977471.27
"2021-01-25 02:00:00",113214077395.04
"2021-01-27 02:00:00",132777082522.17
"2021-01-29 02:00:00",142638847963.5
"2021-01-31 02:00:00",153684257076.48
"2021-02-02 02:00:00",158462046846.98
"2021-02-04 02:00:00",144177129930.67
"2021-02-06 02:00:00",156414407919.21
"2021-02-08 02:00:00",171306699712.46
"2021-02-10 02:00:00",208763683230.2
"2021-02-12 02:00:00",196533919942.38
"2021-02-14 02:00:00",207685526841.64
"2021-02-16 02:00:00",216272304969.28
"2021-02-18 02:00:00",191801867278.34
"2021-02-20 02:00:00",166915431853.1
"2021-02-22 02:00:00",145089923751.24
"2021-02-24 02:00:00",261706706377.61
"2021-02-26 02:00:00",142819282110.83
"2021-02-28 02:00:00",128030108281.81
"2021-03-02 02:00:00",129331510686.43
"2021-03-04 02:00:00",129121018461.24
"2021-03-06 02:00:00",118697130190.25
"2021-03-08 02:00:00",103042841496.9
"2021-03-10 02:00:00",133751159450.26
"2021-03-12 02:00:00",131978421610.65
"2021-03-14 02:00:00",148672539842.08
"2021-03-16 02:00:00",153414047450.51
"2021-03-18 02:00:00",140430860674.19
"2021-03-20 02:00:00",117543420876.99
"2021-03-22 02:00:00",113914702301.46
"2021-03-24 02:00:00",129923304356.64
"2021-03-26 02:00:00",142683958716.3
"2021-03-28 02:00:00",109051738578.35
"2021-03-30 03:00:00",127188399468.76
"2021-04-01 03:00:00",163117996908.1
"2021-04-03 03:00:00",161115894959.99
"2021-04-05 03:00:00",145257022241.68
"2021-04-07 03:00:00",211536479485.84
"2021-04-09 03:00:00",142953119956.45
"2021-04-11 03:00:00",158640312340.03
"2021-04-13 03:00:00",151460437918.49
"2021-04-15 03:00:00",235242383393.08
"2021-04-17 03:00:00",308040023462.59
"2021-04-19 03:00:00",300690499650.8
"2021-04-21 03:00:00",229497301644.32
"2021-04-23 03:00:00",226959790955.32
"2021-04-25 03:00:00",143290977318.89
"2021-04-27 03:00:00",160865425588.5
"2021-04-29 03:00:00",151727679331.87
"2021-05-01 03:00:00",144779478387.96
"2021-05-03 03:00:00",125314942137.82
"2021-05-05 03:00:00",252866697686.89
"2021-05-07 03:00:00",284705205267.1
"2021-05-09 03:00:00",218839699630.8
"2021-05-11 03:00:00",269499409229.87
"2021-05-13 03:00:00",252883647394.69
